CalfID,Pen,Block,Season_x,Phenotype,Growth,Milk,MBW,ADG,ODMI,PDMI,RFI,GF,PADG,RADG,DamID,Sire,Genotype,Sex,Day,Timepoint,Season_y,Year,Weight (kg),ConA Proliferation Index,LPS Proliferation Index,PWM Proliferation Index,Plasma Cortisol (ng/ml),IgG1 (ng/ml),IgG2 (ng/ml),IgM (ng/ml),IgG1 to IgG2,Total IgG (ng/ml),WBC,NEU,LYM,NLR,MONO,EOS,BAS,NEU%,LYM%,MONO%,EOS%,BAS%,RBC,HGB,HCT,MCV,MCH,MCHC,RDW%,PLT,MPV,IFNy,IL1a,IL1B,IL4,IL6,IL10,IL17A,MIP1alpha,IL36R,IP10,MCP1,MIP1b,TNFa,VEGFa,BHV1,BHV1_Log,BVDV1,BVDV1_Log,BRSV,BRSV_Log
2561,3,2304,Fall,HL,H,L,84.20735213,1.857142857,10.81267606,12.93923362,-2.126557567,0.17175608,1.099831542,0.757311315,7562,Oasis,HL,S,14DPW,3,Fall,2022,200.25,.,.,.,.,.,.,.,.,.,13.93,2.49,10.84,0.2297047970479705,0.37,0.18,0.05,17.9,77.9,2.6,1.3,0.3,9.76,11.1,32,32.8,11.4,34.8,21.8,545,5.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2561,3,2304,Fall,HL,H,L,84.20735213,1.857142857,10.81267606,12.93923362,-2.126557567,0.17175608,1.099831542,0.757311315,7562,Oasis,HL,S,60DPW,4,Fall,2022,225.45000000000002,.,.,.,.,.,.,.,.,.,13.49,2.59,9.91,0.2613521695257316,0.65,0.31,0.03,19.2,73.5,4.8,2.3,0.2,9.9,11.7,32.2,32.5,11.9,36.5,21.7,471,5.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2561,3,2304,Fall,HL,H,L,84.20735213,1.857142857,10.81267606,12.93923362,-2.126557567,0.17175608,1.099831542,0.757311315,7562,Oasis,HL,S,28DF,5,Fall,2022,284.85,.,.,.,.,.,.,.,.,.,13.27,2.7,9.29,0.29063509149623257,1.02,0.23,0.03,20.3,70,7.8,1.7,0.2,9.13,11,30.7,33.7,12,35.6,25.5,406,5.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2562,4,2304,Fall,HH,H,H,96.59095304,1.558441558,14.52957746,14.21422066,0.315356809,0.107259937,1.150861072,0.407580486,8538,Peyton,HH,S,Brand,1,Fall,2022,119.25,.,.,.,9.835,.,.,.,.,.,10.12,2.31,7.36,0.3138586956521739,0.31,0.09,0.05,22.8,72.8,3,0.9,0.5,11.87,13.4,38.6,32.5,11.2,34.6,22.4,469,5.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2562,4,2304,Fall,HH,H,H,96.59095304,1.558441558,14.52957746,14.21422066,0.315356809,0.107259937,1.150861072,0.407580486,8538,Peyton,HH,S,Wean,2,Fall,2022,202.5,.,.,.,9.053,.,.,.,.,.,10.17,2.65,6.91,0.3835021707670043,0.47,0.1,0.04,26.1,67.9,4.6,1,0.4,9.87,12.5,35.9,36.3,12.6,34.7,24.3,443,5.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2562,4,2304,Fall,HH,H,H,96.59095304,1.558441558,14.52957746,14.21422066,0.315356809,0.107259937,1.150861072,0.407580486,8538,Peyton,HH,S,14DPW,3,Fall,2022,225,.,.,.,0.6635,.,.,.,.,.,9.55,2.62,6.41,0.4087363494539782,0.37,0.08,0.07,27.5,67.1,3.9,0.8,0.7,10.11,12.8,36.4,36,12.6,35.1,23.4,643,5.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2562,4,2304,Fall,HH,H,H,96.59095304,1.558441558,14.52957746,14.21422066,0.315356809,0.107259937,1.150861072,0.407580486,8538,Peyton,HH,S,60DPW,4,Fall,2022,238.05,.,.,.,17.44,.,.,.,.,.,7.75,1.53,5.62,0.2722419928825623,0.39,0.14,0.07,19.6,72.5,5.1,1.9,0.9,9.88,13.1,35.3,35.8,13.2,37,21.6,512,5.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2562,4,2304,Fall,HH,H,H,96.59095304,1.558441558,14.52957746,14.21422066,0.315356809,0.107259937,1.150861072,0.407580486,8538,Peyton,HH,S,28DF,5,Fall,2022,285.3,.,.,.,21.11,.,.,.,.,.,7.98,1.79,5.37,0.3333333333333333,0.63,0.17,0.02,22.5,67.3,7.8,2.1,0.3,8.91,12.1,33.4,37.5,13.6,36.2,23.3,135,6.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2565,3,2304,Fall,HL,H,L,96.21921072,1.935064935,16.43285714,14.54576175,1.887095389,0.117755842,1.156651211,0.778413724,4159,Oasis,HL,S,Brand,1,Fall,2022,146.25,0.8136774193548386,0.8999681427206118,0.8532064128256515,3.719,9.093691835000001,2.303188826,1.827548291,3.9483049467521174,11.396880661,10.25,2.23,7.38,0.3021680216802168,0.48,0.11,0.05,21.8,72,4.7,1,0.5,12.04,13.5,39.4,32.7,11.2,34.3,22.3,450,5,5.12,4.73,0.001,20.06,0.001,76.72,0.46,48,210.08,1224.91,611.02,80.81,330.63,80.79,<4,0,<8,0,.,.
2565,3,2304,Fall,HL,H,L,96.21921072,1.935064935,16.43285714,14.54576175,1.887095389,0.117755842,1.156651211,0.778413724,4159,Oasis,HL,S,Wean,2,Fall,2022,213.75,0.6110557768924303,1.0093023255813953,0.9822211397954214,34.78,12.826018732000001,6.127733233,2.650965686,2.0931098408343525,18.953751965000002,12.47,2.63,9.12,0.2883771929824562,0.54,0.13,0.05,21.1,73.1,4.4,1,0.4,9.57,12.1,33.6,35.1,12.6,35.9,24.8,468,4.9,3.14,8.63,0.001,40.83,0.001,89.01,1.2,76.45,202.74,792.34,828.61,151.7,541.65,79.92,<4,0,256,8,.,.
2565,3,2304,Fall,HL,H,L,96.21921072,1.935064935,16.43285714,14.54576175,1.887095389,0.117755842,1.156651211,0.778413724,4159,Oasis,HL,S,14DPW,3,Fall,2022,231.75,0.8359857482185273,1.0402430790006754,1.025119954840531,21.31,10.997576518999999,6.551183334,2.959629053,1.6787160362195412,17.548759853,14.49,9.86,4.22,2.3364928909952605,0.28,0.12,0.01,68,29.2,2,0.8,0,9.55,12.1,33.6,35.2,12.6,35.8,23.4,697,4.6,5.33,5.53,0.001,20.06,21.45,160.08,1.92,67,277.45,855.76,1371.11,222.09,312.18,137.43,32,5,1024,10,.,.
2565,3,2304,Fall,HL,H,L,96.21921072,1.935064935,16.43285714,14.54576175,1.887095389,0.117755842,1.156651211,0.778413724,4159,Oasis,HL,S,60DPW,4,Fall,2022,265.5,1.226063829787234,1.610486891385768,0.9021406727828747,21.63,10.650013813,6.650828144999999,2.829376542,1.6013064209163985,17.300841958,8.5,2.46,5.5,0.44727272727272727,0.43,0.09,0.02,29,64.8,5,1,0.2,9.46,12.5,34.1,36.1,13.2,36.7,22.2,508,5,2.87,4.73,0.001,20.06,0.001,68.37,2.84,43.61,160.24,624.46,743.14,82.24,256.68,46.52,32,5,1024,10,.,.
2565,3,2304,Fall,HL,H,L,96.21921072,1.935064935,16.43285714,14.54576175,1.887095389,0.117755842,1.156651211,0.778413724,4159,Oasis,HL,S,28DF,5,Fall,2022,302.40000000000003,0.9082040432534086,1.0899315738025417,1.052827121792639,13.91,10.610844682,6.05323971,3.393022669,1.752919955320917,16.664084392,10.73,3.67,6,0.6116666666666667,0.9,0.15,0.01,34.2,55.9,8.4,1.4,0.1,8.31,11.2,31.3,37.7,13.4,35.6,20.7,621,5.3,4.91,16.73,0.001,11.38,2.11,138.09,0.71,70.41,181.17,925.08,713.14,213.63,509.62,84.87,8,3,1024,10,.,.
2568,4,2304,Fall,HL,H,L,94.57780759,1.883116883,15.80422535,14.28468946,1.519535892,0.119152748,1.149393312,0.733723571,8572,Oasis,HL,S,Brand,1,Fall,2022,130.5,.,.,.,.,12.673809088999999,3.159414973,1.018355471,4.011441737571331,15.833224062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.4,2.18,0.001,0.001,19.32,86.69,0.96,19.64,278.12,1764.6,513.8,57.55,125.62,96.14,16,4,128,7,.,.
2568,4,2304,Fall,HL,H,L,94.57780759,1.883116883,15.80422535,14.28468946,1.519535892,0.119152748,1.149393312,0.733723571,8572,Oasis,HL,S,Wean,2,Fall,2022,211.5,0.8229715489989463,0.8198992443324937,0.8992965568308035,20.22,12.426239157,6.118380989,2.543547206,2.030968515909789,18.544620146,15.91,6.63,8.31,0.7978339350180504,0.78,0.11,0.08,41.7,52.3,4.8,0.7,0.5,10.09,12.1,34.4,34.1,11.9,35,24.5,561,4.7,0.001,6.03,0.001,28.62,34.22,77.18,0.46,48.71,281.44,706.42,471.93,68.3,312.18,69.98,<4,0,256,8,.,.
2568,4,2304,Fall,HL,H,L,94.57780759,1.883116883,15.80422535,14.28468946,1.519535892,0.119152748,1.149393312,0.733723571,8572,Oasis,HL,S,14DPW,3,Fall,2022,240.75,1.9670886075949365,3.759338640538886,3.6973995271867612,11.89,10.663112002,7.105514378,2.704199387,1.5006812223214954,17.76862638,15.87,5.33,9.72,0.5483539094650205,0.61,0.17,0.04,33.6,61.3,3.8,1.1,0.2,8.57,10.4,29.5,34.4,12.1,35.3,24,807,5.2,0.81,6.09,0.001,9.3,10.75,66.51,1.2,52.22,229.88,633.42,433.62,85.81,265.95,89.18,<4,0,256,8,.,.
2568,4,2304,Fall,HL,H,L,94.57780759,1.883116883,15.80422535,14.28468946,1.519535892,0.119152748,1.149393312,0.733723571,8572,Oasis,HL,S,60DPW,4,Fall,2022,270,2.551020408163265,3.5759999999999996,0.8737424547283702,21.64,16.353109252,16.659646923,4.256168925,0.9815999899387543,33.012756175,15.23,4.89,9.07,0.5391400220507166,0.81,0.41,0.05,32.1,59.5,5.4,2.7,0.3,10.45,13,35.8,34.3,12.5,36.4,22.4,636,5,4.1,4.62,74.18,16.83,23.58,44.23,1.68,38.26,382.27,542.13,432.21,34.51,321.41,93.99,<4,0,128,7,.,.
2568,4,2304,Fall,HL,H,L,94.57780759,1.883116883,15.80422535,14.28468946,1.519535892,0.119152748,1.149393312,0.733723571,8572,Oasis,HL,S,28DF,5,Fall,2022,313.2,3.865248226950354,5.1715590345727325,4.685141509433962,12.15,12.185924812000001,12.556518909,4.16894832,0.970485920525762,24.742443721,11.25,3.86,6.26,0.6166134185303515,0.84,0.28,0.01,34.3,55.7,7.4,2.5,0.1,8.88,10.9,31,35,12.3,35.3,23.4,675,5.5,2.24,24.98,0.001,53.61,79.65,374.58,2.15,165.19,165.86,646.63,670.93,256.5,1430.9,159.06,<4,0,64,6,.,.
2569,3,2304,Fall,HL,H,L,91.1903331,1.25974026,11.52535211,13.22669911,-1.701347,0.109301672,1.123579839,0.136160421,6798,Oasis,HL,S,Brand,1,Fall,2022,130.5,0.8164992067689053,1.0022012578616353,0.8387839705204977,8.419,12.345349224,4.094932914,1.565386859,3.0147866847324862,16.440282138,8.33,1.69,6.16,0.27435064935064934,0.38,0.04,0.06,20.3,73.9,4.6,0.4,0.8,12.67,13.6,38.5,30.4,10.7,35.2,22.7,468,5,7.83,1.01,0.001,9.3,26.78,31.64,0.96,23.63,60.78,773.39,510.77,39.83,135.09,47.93,32,5,64,6,.,.
2569,3,2304,Fall,HL,H,L,91.1903331,1.25974026,11.52535211,13.22669911,-1.701347,0.109301672,1.123579839,0.136160421,6798,Oasis,HL,S,Wean,2,Fall,2022,175.5,1.5939667128987516,1.3586901763224182,1.1715517241379307,22.55,16.619483803999998,10.418267852,2.742787528,1.5952252370637168,27.037751655999998,9.24,2.95,5.74,0.5139372822299652,0.44,0.06,0.05,31.9,62.1,4.8,0.7,0.5,10.66,12.1,34.5,32.3,11.4,35.2,25.6,346,5.3,3.03,15.56,0.001,43.07,2.11,51.9,1.2,112.04,98.34,540.64,628.61,39.45,687.87,56.18,<4,0,32,5,.,.
2569,3,2304,Fall,HL,H,L,91.1903331,1.25974026,11.52535211,13.22669911,-1.701347,0.109301672,1.123579839,0.136160421,6798,Oasis,HL,S,14DPW,3,Fall,2022,193.5,0.9496103198065037,0.8229243203526818,1.0797463230333286,21.77,10.916048851,7.343458224000001,2.715726034,1.4864997550233219,18.259507075000002,8.28,2.41,5.33,0.45215759849906195,0.43,0.1,0.01,29,64.4,5.2,1.2,0.2,10.54,12.3,34.7,32.9,11.7,35.5,25.2,448,5.4,6.31,9.62,0.001,33.74,0.001,53.29,3.29,45.09,102.61,690.03,593.94,103.11,450.09,68.86,<4,0,64,6,.,.
2569,3,2304,Fall,HL,H,L,91.1903331,1.25974026,11.52535211,13.22669911,-1.701347,0.109301672,1.123579839,0.136160421,6798,Oasis,HL,S,60DPW,4,Fall,2022,229.05,5.270877944325481,1.8399999999999994,1.1479007633587788,16.55,10.367039237,6.957870669,2.80156932,1.4899729716433452,17.324909906000002,8.55,3.04,4.96,0.6129032258064516,0.43,0.1,0.02,35.5,58.1,5.1,1.1,0.2,10.1,12.1,33.4,33,12,36.4,22.5,515,5.1,2.8,18.42,0.001,25.91,2.11,46.55,5.07,82.59,131.69,439.46,542.86,37.63,678.74,49.27,<4,0,128,7,.,.
2569,3,2304,Fall,HL,H,L,91.1903331,1.25974026,11.52535211,13.22669911,-1.701347,0.109301672,1.123579839,0.136160421,6798,Oasis,HL,S,28DF,5,Fall,2022,271.8,4.846965699208444,5.661417322834646,0.8463768115942031,14.89,10.044778261,7.4764355039999995,3.869536429,1.3435250335037199,17.521213765,9.07,3.69,3.91,0.9437340153452685,1.13,0.34,0,40.7,43.1,12.4,3.8,0,9.23,10.9,30.9,33.5,11.8,35.3,23.4,222,5.9,10.72,41.71,19.41,43.07,61.73,197.75,8.96,261.42,124,600.62,744.67,334.58,1905.18,103.45,<4,0,32,5,.,.
2571,3,2304,Fall,HL,H,L,102.3303048,1.220779221,14.52253521,14.60473657,-0.082201362,0.084061027,1.168225717,0.052553504,6740,Oasis,HL,S,Brand,1,Fall,2022,128.25,1.0617717478052673,.,.,3.552,12.911815871,4.857559934999999,0.9975516160000001,2.6580867850887366,17.769375806,12.36,3.39,7.99,0.42428035043804757,0.84,0.1,0.04,27.5,64.7,6.8,0.7,0.3,12.62,13.2,37.2,29.5,10.5,35.5,21.2,504,4.9,13.71,1.09,0.001,4.25,2.11,93.88,0.46,17.52,112.4,1769.59,363.29,62.79,149.26,48.95,16,4,256,8,.,.
2571,3,2304,Fall,HL,H,L,102.3303048,1.220779221,14.52253521,14.60473657,-0.082201362,0.084061027,1.168225717,0.052553504,6740,Oasis,HL,S,Wean,2,Fall,2022,222.75,0.8527073078379401,1.105433901054339,0.872566909975669,45.6,11.289495814999999,7.866222104,2.450396845,1.4351865057635802,19.155717918999997,10.02,2.15,7.21,0.29819694868238555,0.48,0.13,0.05,21.5,72,4.8,1.2,0.5,11.65,12.7,35.8,30.7,10.9,35.6,25,482,5,6.24,2.5,0.001,4.25,0.001,50.5,1.2,32.57,133.09,1328.75,627.34,160.2,210.18,51.11,<4,0,64,6,.,.
2571,3,2304,Fall,HL,H,L,102.3303048,1.220779221,14.52253521,14.60473657,-0.082201362,0.084061027,1.168225717,0.052553504,6740,Oasis,HL,S,14DPW,3,Fall,2022,243,1.093260979303382,0.9635518590998042,1.0939470775632274,15.89,11.374850161,9.141725681,2.885722108,1.2442782203190899,20.516575842,8.14,2.3,5.54,0.41516245487364617,0.2,0.08,0.02,28.2,68.1,2.5,1,0.2,12.03,13.4,37.4,31,11.1,35.9,23.9,558,5.3,14.35,0.09,0.001,9.3,0.001,78.8,1.44,50.13,111.46,1699.31,962.92,318.32,106.6,64.42,<4,0,32,5,.,.
2571,3,2304,Fall,HL,H,L,102.3303048,1.220779221,14.52253521,14.60473657,-0.082201362,0.084061027,1.168225717,0.052553504,6740,Oasis,HL,S,60DPW,4,Fall,2022,297.45,5.915384615384616,1.633603238866397,1.6840490797546013,11.89,10.610844682,10.905767879,3.790214432,0.9729571360520243,21.516612561000002,10.09,2.59,6.34,0.4085173501577287,0.66,0.48,0.02,25.7,62.9,6.5,4.7,0.2,10.55,12.7,34.2,32.5,12,37.1,23.4,397,5.4,4.39,7.56,0.001,16.83,18.25,55.84,4.63,49.07,210.19,532.79,530.22,58.35,362.86,42.47,<4,0,8,3,.,.
2571,3,2304,Fall,HL,H,L,102.3303048,1.220779221,14.52253521,14.60473657,-0.082201362,0.084061027,1.168225717,0.052553504,6740,Oasis,HL,S,28DF,5,Fall,2022,331.65000000000003,0.9792467332820908,0.9777619217505055,1.0076740164288804,6.837,9.061308549000001,9.852138051999999,2.1748617859999997,0.9197301642723674,18.913446601,2.7,0.78,1.66,0.46987951807228917,0.23,0.03,0,28.9,61.4,8.2,1.4,0.1,2.33,3.6,9.8,42,15.7,37.3,41.2,49,6,4.98,16.39,34.65,50.55,505.18,256.36,4.74,340.4,62.99,470.72,995.97,14549.09,1737.06,75.21,<4,0,<8,0,.,.
2572,3,2304,Fall,HH,H,H,97.9992558,1.636363636,15.08732394,14.47176441,0.61555953,0.108459502,1.15715508,0.479208556,8552,GrowthFund,HH,S,Brand,1,Fall,2022,123.75,0.9157421289355323,1.1856349757113116,1.0458452722063034,21.26,7.3158430039999995,2.23485626,1.7707974990000002,3.2735183622055404,9.550699263999999,12.93,2.49,9.73,0.25590955806783144,0.59,0.08,0.04,19.3,75.3,4.5,0.6,0.3,10.26,11.9,34.5,33.7,11.6,34.6,24.1,625,5,4.65,1.59,0.001,6.82,32.07,99.44,0.48,13.72,176.27,1264.88,577.12,73.45,197.27,208.12,<4,0,32,5,.,.
2572,3,2304,Fall,HH,H,H,97.9992558,1.636363636,15.08732394,14.47176441,0.61555953,0.108459502,1.15715508,0.479208556,8552,GrowthFund,HH,S,Wean,2,Fall,2022,207,.,.,.,31.35,11.036671095,8.841849772,2.001772841,1.2482310126949305,19.878520867,13.63,2.82,9.99,0.28228228228228225,0.62,0.17,0.03,20.8,73.3,4.5,1.2,0.2,9.19,11,31.2,34,12,35.3,26.6,547,5.1,2.15,7.46,0.001,31.98,23.47,76.46,0.48,54.13,153.34,853.19,546.25,79.22,321.42,174.62,<4,0,256,8,.,.
2572,3,2304,Fall,HH,H,H,97.9992558,1.636363636,15.08732394,14.47176441,0.61555953,0.108459502,1.15715508,0.479208556,8552,GrowthFund,HH,S,14DPW,3,Fall,2022,263.25,0.9486204782342121,1.0105664807748753,0.9787610619469028,14.780000000000001,12.751876236,10.078262539999999,2.490489859,1.2652851803957867,22.830138776,15.94,7.05,8.25,0.8545454545454545,0.46,0.16,0.02,44.3,51.8,2.8,1,0.1,9.04,10.9,31,34.3,12.1,35.3,25.3,721,5.2,2.59,7.34,0.001,79.52,32.07,76.16,7.02,62.71,406.16,1061.03,667.31,85.24,481.66,319.67,32,5,256,8,.,.
2572,3,2304,Fall,HH,H,H,97.9992558,1.636363636,15.08732394,14.47176441,0.61555953,0.108459502,1.15715508,0.479208556,8552,GrowthFund,HH,S,60DPW,4,Fall,2022,253.35,2.720812182741117,1.3703247020139746,1.0459948320413437,10.23,11.036671095,12.121974451,3.6821579449999997,0.9104681039885819,23.158645546000002,12.56,3.78,7.75,0.48774193548387096,0.76,0.24,0.03,30.1,61.7,6.1,1.9,0.2,9.46,12.1,33.2,35.1,12.8,36.3,24.7,644,5.5,3.14,6.44,0.001,114,68.94,49.26,9.2,67.35,110.44,432.36,296.12,32.04,449.8,119.47,32,5,256,8,.,.
2572,3,2304,Fall,HH,H,H,97.9992558,1.636363636,15.08732394,14.47176441,0.61555953,0.108459502,1.15715508,0.479208556,8552,GrowthFund,HH,S,28DF,5,Fall,2022,300.6,5.776817854571634,6.633649455567265,1.4093406593406594,13.39,10.857558202,12.493550576999999,5.143194414,0.8690530474169785,23.351108779,16.16,4.97,9.65,0.5150259067357512,1.32,0.2,0.02,30.8,59.8,8.1,1.2,0.1,8.43,10.9,30.8,36.6,12.9,35.4,26.7,271,6,5.45,13.19,0.001,62.6,43.46,155.63,166.33,112.57,122.13,708.93,543.38,171.81,545.14,160.31,16,4,64,6,.,.
2578,3,2304,Fall,HL,H,L,104.219521,1.831168831,13.71971831,15.45905526,-1.739336947,0.133469856,1.171032605,0.660136226,5663,Fortune,HL,S,Brand,1,Fall,2022,166.5,0.9772727272727274,1.1484836549822766,1.1960575386254662,10.94,11.710541712,3.2657867400000002,1.0490636899999999,3.5858256047668315,14.976328452,14.86,3.76,10.18,0.3693516699410609,0.67,0.14,0.11,25.3,68.5,4.5,1,0.7,11.18,12.8,36.3,32.5,11.5,35.3,21.5,495,5,8.69,0.09,0.001,20.06,13.97,146.03,0.84,16.97,268.36,1377.71,683.42,57.11,182.14,152.8,32,5,128,7,.,.
2578,3,2304,Fall,HL,H,L,104.219521,1.831168831,13.71971831,15.45905526,-1.739336947,0.133469856,1.171032605,0.660136226,5663,Fortune,HL,S,Wean,2,Fall,2022,243,0.8084342754598475,1.005154639175258,1.5125313283208017,28.76,9.688085171,7.288725727,2.3875921719999997,1.3291877803978727,16.976810898,14.53,2.93,11,0.26636363636363636,0.4,0.16,0.04,20.2,75.7,2.7,1.1,0.3,10.07,11.9,32.9,32.7,11.8,36.2,22.5,537,5.2,6.04,13.78,0.001,0.001,0.001,73.47,0.001,90.78,234.47,906.58,688.71,68.44,573.65,128.43,8,3,16,4,.,.
2578,3,2304,Fall,HL,H,L,104.219521,1.831168831,13.71971831,15.45905526,-1.739336947,0.133469856,1.171032605,0.660136226,5663,Fortune,HL,S,14DPW,3,Fall,2022,328.5,1.0655989750160155,1.0572955321359658,1.0373477672530447,5.03,9.972181963999999,8.129376287,2.598635245,1.2266847556247213,18.101558251,14.62,4.63,9.45,0.48994708994708996,0.39,0.12,0.03,31.7,64.6,2.7,0.8,0.2,10.1,11.5,33.4,33,11.4,34.6,21.8,633,5.4,3.81,9.21,0.001,15.12,0.001,66.51,0.001,54.29,422.36,999.41,761.96,66.42,468.42,175.71,8,3,256,8,.,.
2578,3,2304,Fall,HL,H,L,104.219521,1.831168831,13.71971831,15.45905526,-1.739336947,0.133469856,1.171032605,0.660136226,5663,Fortune,HL,S,60DPW,4,Fall,2022,294.3,1.6006211180124224,1.4933058702368693,2.951992753623188,21.57,8.50946339,9.309842765,2.727295273,0.91402869036532,17.819306155,14.6,3.97,9.63,0.4122533748701973,0.75,0.19,0.06,27.2,65.9,5.2,1.3,0.4,9.92,12.1,32.8,33,12.2,36.9,22,473,5.2,1.91,12.18,0.001,11.38,0.001,75.79,0.001,74.06,368.48,794.36,680.92,49.68,550.79,112.95,<4,0,256,8,.,.
2578,3,2304,Fall,HL,H,L,104.219521,1.831168831,13.71971831,15.45905526,-1.739336947,0.133469856,1.171032605,0.660136226,5663,Fortune,HL,S,28DF,5,Fall,2022,364.95,1.0381514540742873,1.1028378026555585,1.0692788858727722,7.3340000000000005,9.996309088,9.423961008,2.731161186,1.0607332818455144,19.420270096,13.49,3.92,8.47,0.46280991735537186,0.9,0.18,0.02,29.1,62.8,6.6,1.3,0.2,8.9,10.8,31.3,35.2,12.2,34.7,22.3,224,6,2.32,10.76,0.001,62.36,0.001,140.89,0.19,94.63,178.89,608.59,644.49,138.67,587.36,83.63,<4,0,128,7,.,.
2589,4,2304,Fall,HH,H,H,100.6493346,1.512987013,15.04714286,14.68480659,0.362336268,0.100549787,1.165038801,0.347948212,8573,Peyton,HH,S,Brand,1,Fall,2022,103.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2589,4,2304,Fall,HH,H,H,100.6493346,1.512987013,15.04714286,14.68480659,0.362336268,0.100549787,1.165038801,0.347948212,8573,Peyton,HH,S,Wean,2,Fall,2022,189,.,.,.,.,.,.,.,.,.,13.24,3.1,9.58,0.3235908141962422,0.35,0.17,0.04,23.4,72.4,2.6,1.3,0.3,11.36,13.3,36.6,32.2,11.7,36.4,23.1,705,4.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2589,4,2304,Fall,HH,H,H,100.6493346,1.512987013,15.04714286,14.68480659,0.362336268,0.100549787,1.165038801,0.347948212,8573,Peyton,HH,S,14DPW,3,Fall,2022,213.75,.,.,.,.,.,.,.,.,.,11.04,3.45,7.22,0.47783933518005545,0.25,0.1,0.02,31.2,65.4,2.3,0.9,0.2,9.8,11.5,31.9,32.6,11.7,36.1,22.5,843,4.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2589,4,2304,Fall,HH,H,H,100.6493346,1.512987013,15.04714286,14.68480659,0.362336268,0.100549787,1.165038801,0.347948212,8573,Peyton,HH,S,60DPW,4,Fall,2022,256.95,.,.,.,.,.,.,.,.,.,12.49,2.73,8.57,0.3185530921820303,0.64,0.51,0.04,21.8,68.7,5.2,4,0.3,10.82,13.3,36.1,33.4,12.3,36.9,22.8,660,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2589,4,2304,Fall,HH,H,H,100.6493346,1.512987013,15.04714286,14.68480659,0.362336268,0.100549787,1.165038801,0.347948212,8573,Peyton,HH,S,28DF,5,Fall,2022,317.25,.,.,.,.,.,.,.,.,.,8.97,1.63,6.33,0.2575039494470774,0.76,0.24,0.01,18.2,70.5,8.5,2.7,0.1,8.95,11.7,32.5,36.4,13.1,36.1,27,357,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2591,3,2304,Fall,HL,H,L,104.9431025,1.980519481,15.29014085,15.70133662,-0.411195779,0.129529185,1.178931972,0.801587508,3230,Fortune,HL,S,Brand,1,Fall,2022,162,1.0522505233775297,1.197144426139484,1.5662537976162656,6.572,10.94313456,2.407860796,1.152642479,4.544753823883431,13.350995356,14.68,3.5,9.78,0.35787321063394684,1.16,0.16,0.08,23.8,66.7,7.9,1.1,0.5,11.27,13.5,39.2,34.7,11.9,34.4,23,828,4.3,8.82,0.001,0.001,4.25,2.11,54.91,3.52,42.11,155.53,1305.73,445.56,65.62,417.99,64.48,32,5,1024,10,.,.
2591,3,2304,Fall,HL,H,L,104.9431025,1.980519481,15.29014085,15.70133662,-0.411195779,0.129529185,1.178931972,0.801587508,3230,Fortune,HL,S,Wean,2,Fall,2022,252,1.0048586572438165,2.1919275123558486,1.7806347930895943,49.45,11.461103813,9.395275217,2.384142515,1.2198795190440028,20.85637903,15.96,3.86,10.83,0.3564173591874423,1.01,0.2,0.06,24.2,67.9,6.3,1.2,0.4,10.57,13.2,38,36,12.5,34.6,24,810,4.6,6.01,7.29,0.001,20.06,0.001,48.18,0.001,63.52,151.84,928.97,554.43,59.45,289.09,72.04,8,3,256,8,.,.
2591,3,2304,Fall,HL,H,L,104.9431025,1.980519481,15.29014085,15.70133662,-0.411195779,0.129529185,1.178931972,0.801587508,3230,Fortune,HL,S,14DPW,3,Fall,2022,256.5,1.242339832869081,1.2662945081472543,0.9453978159126365,16.21,11.710541712,10.516697871,2.239620512,1.1135188873583644,22.227239583,14.99,7.04,7.24,0.9723756906077348,0.53,0.15,0.03,47,48.3,3.5,1,0.2,10.45,13,36.8,35.2,12.4,35.3,23,1093,4.9,7.66,7.46,0.001,38.53,0.001,53.52,2.38,74.66,286.08,847.16,613.59,47.98,413.4,82.27,8,3,128,7,.,.
